1.2721277117737515 1.2721277117737513 2.5442554235475034 0.07935965040803152
1.3699836896025017 1.3699836896025015 2.739967379205004 0.051809547856365275
1.467839667431252 1.4678396674312517 2.9356793348625043 0.03370073768939786
1.5656956452600017 1.5656956452600015 3.131391290520004 0.022708909575253164
1.6635516230887522 1.663551623088752 3.327103246177505 0.017096551478296897
1.7614076009175024 1.7614076009175021 3.522815201835005 0.015548435933245189
1.8592635787462521 1.859263578746252 3.718527157492505 0.01706018751837753
1.9571195565750026 1.9571195565750024 3.914239113150006 0.020856070178721903
2.0549755344037526 2.0549755344037526 4.109951068807506 0.02632915186131795
2.1528315122325026 2.152831512232502 4.305663024465006 0.03300131567518052
2.2506874900612526 2.2506874900612526 4.501374980122506 0.04049642002037051
2.348543467890003 2.348543467890003 4.697086935780007 0.04851939446449842
2.4463994457187526 2.446399445718752 4.892798891437506 0.05683798986612118
2.544255423547503 2.5442554235475026 5.088510847095007 0.06526743608766428
2.6421114013762534 2.642111401376253 5.284222802752508 0.07365905402745757
2.7399673792050034 2.739967379205003 5.479934758410008 0.08189286945478441
2.8378233570337534 2.837823357033753 5.675646714067508 0.0898731870520527
2.935679334862504 2.9356793348625034 5.871358669725009 0.09752573865793109
1.3597542074939517 1.1901377341033808 2.5498919415973327 0.0813680635724246
1.4574008748858651 1.287801564522984 2.7452024394088497 0.053056769762431684
1.5550758553818111 1.3854904026947419 2.9405662580765535 0.034400455596053515
1.6527737751464966 1.4831996715515365 3.135973446698033 0.0230084585290466
1.7504905379079159 1.580925845352874 3.33141638326079 0.01710074694275722
1.8482229669591952 1.6786661645732908 3.526889131532487 0.01533284597021678
1.9459685610521231 1.7764184387013298 3.7223869997534536 0.01667974011525085
2.0437253240710427 1.874180906902711 3.917906230973755 0.020351311034542713
2.141491643736238 1.9719521376803344 4.1134437814165725 0.02573083429402777
2.2392662036353177 2.069730955375689 4.308997159011008 0.0323335057141493
2.337047918373075 2.167516385498488 4.504564303871564 0.039778392630151406
2.434835885052845 2.2653076134916024 4.700143498544448 0.047766780521309296
2.532629346486734 2.3631039532332143 4.895733299719949 0.05606359205834776
2.6304276629564796 2.4609048226967194 5.091332485653199 0.0644819208024062
2.728230290293849 2.558709724940955 5.286940015234805 0.07287153747648453
2.8260367626906526 2.6565182331175237 5.482554995808178 0.08111134662210856
2.9238466790895346 2.754329978538985 5.678176657628521 0.0891047771367021
3.021659692314831 2.8521446411031497 5.873804333417982 0.09677677331581215
1.453333708807642 1.1133608905181356 2.5666945993257775 0.08751029689744456
1.5503299316279626 1.2104919193039712 2.7608218509319338 0.05690096800042028
1.6474430390184402 1.3077141355149178 2.9551571745333587 0.036592218353791214
1.7446508231119207 1.4050114538597436 3.149662276971665 0.023994421742523232
1.841936344144762 1.5023713408507433 3.3443076849955062 0.017197358154063296
1.9392864613677707 1.5997838910766156 3.5390703524443867 0.014768035555971991
2.036690828037624 1.69724117597595 3.7339320040135737 0.015619777858143485
2.1341411884975288 1.7947367762106128 3.928877964708142 0.0189194800830346
2.2316308767407547 1.8922654402362435 4.1238963169769995 0.024020666378006515
2.329154452312503 1.9898228312081188 4.318977283520622 0.03041775342918895
2.426707431677818 2.087405336757364 4.514112768435184 0.037714770964808415
2.5242860871348256 2.185009924200542 4.709296011335368 0.04560168860757049
2.6218872942932823 2.282634029044386 4.904521323337669 0.05383482199501918
2.7195084149879034 2.3802754682067615 5.099783883194665 0.06222085377548826
2.817147206395667 2.4779323718048856 5.2950795782005535 0.07060490199900064
2.9148017497717302 2.575603129045968 5.490404878817699 0.07886246254891548
3.0124703940417707 2.6732863449390516 5.685756738980825 0.08689426868353906
3.1101517107636223 2.7709808053894838 5.881132516153107 0.09462285104525175
1.5530569522484299 1.0412954199688411 2.594352372217272 0.09813007385519383
1.648947518973533 1.1376275079808644 2.7865750269543983 0.06363872363533166
1.7451042850424205 1.2341430272442588 2.97924731228668 0.040541091173579395
1.8414771380089883 1.3308112123939169 3.172288350402906 0.02591365007841275
1.9380276917254249 1.42760771423744 3.3656354059628657 0.01762181975095078
2.0347260724676457 1.5245130350842317 3.559239107551878 0.01408203265959889
2.131548699759503 1.621511393372407 3.7530600931319107 0.014104718169397568
2.2284767226421986 1.7185898885699127 3.947066611212112 0.01678510618575057
2.325494897441944 1.8157378789559566 4.1412327763979 0.02142613371949463
2.422590768915255 1.912946512334769 4.3355372812500255 0.027485934342879215
2.5197540636794025 2.0102083680233016 4.529962431702705 0.03454193764237635
2.616976234667881 2.1075171807896154 4.724493415457498 0.04226427572052593
2.714250114670584 2.204867625842379 4.919117740512964 0.05039446978465526
2.8115696497701923 2.302255149796292 5.113824799566485 0.05872832944272306
2.908929692051657 2.399675836614924 5.308605528666582 0.06710306310473552
3.006325836808912 2.497126300419373 5.503452137228287 0.0753882883591015
3.1037542935247044 2.5946035991188277 5.698357892643533 0.08348005230935174
3.2012117827462934 2.6921051643159193 5.893316947062213 0.09129675561177927
3.298695453006136 2.7896287440344945 6.088324197040632 0.0987760640860525
1.7533243204237006 1.0687412259618574 2.8220655463855584 0.07374656745873033
1.8481365487448607 1.1643740580362332 3.0125106067810945 0.046662268282304416
1.9433322455455686 1.260248175172572 3.203580420718141 0.02914023062779995
2.038844342409175 1.3563272586934048 3.3951716011025805 0.018722107044268525
2.1346203391535763 1.4525817428891328 3.5872020820427095 0.013606105914494074
2.230618600192131 1.5489873605935875 3.779605960785719 0.012455117175844053
2.3268057133898945 1.6455240363256785 3.972329749715574 0.01426221876435753
2.423154575800698 1.7421750379342775 4.1653296137349765 0.018257700410736377
2.5196429853668074 1.8389263213456983 4.358569306712506 0.023846853458911535
2.6162525905038376 1.9357660204413032 4.552018610945141 0.030568011410493645
2.7129680966235274 2.0326840467789755 4.745652143402504 0.03806216171226442
2.809776659681748 2.1296717730739454 4.939448432755695 0.04604919434890063
2.906667417615284 2.226721781036271 5.133389198651555 0.05430903465542678
3.0036311246561676 2.3238276590324918 5.32745878368866 0.06266725969370605
3.1006598632559252 2.4209838386079423 5.5216437018638675 0.07098477790474426
3.197746815164969 2.518185461537932 5.715932276702902 0.07915073844252822
3.2948860780368805 2.6154282710298355 5.910314349066717 0.08707764027486391
3.392072517384933 2.712708522158796 6.10478103954373 0.09469774070124794
